GEO,CROPS,STRUCPRO\TIME	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021
Zahodna Slovenija (NUTS 2010),Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Extra-Regio NUTS 1,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Extra-Regio NUTS 2,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Slovakia,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	365.36	350.11	360.68	340.92	362.01	312.19	342.50	351.96	341.37	278.70
Slovensko,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	365.36	350.11	360.68	340.92	364.14	312.19	342.50	351.96	:	:
Bratislavský kraj,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	16.55	16.05	14.82	15.08	15.20	14.67	15.18	15.74	:	:
Západné Slovensko,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	211.94	200.98	206.83	202.54	212.21	187.24	196.91	199.43	:	:
Stredné Slovensko,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	52.80	48.26	51.02	44.03	48.78	43.25	47.01	48.72	:	:
Východné Slovensko,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	84.07	84.81	88.02	79.26	87.94	67.04	83.41	88.08	:	:
Extra-Regio NUTS 1,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Extra-Regio NUTS 2,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Finland,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	23.30	14.00	40.80	42.40	25.20	34.50	10.50	39.50	22.70	54.80
Manner-Suomi,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	22.80	13.80	40.30	41.70	24.70	33.90	10.20	38.80	:	:
Itä-Suomi (NUTS 2006),Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	0.20	0.40	:	:	:	:	:	:	:
Etelä-Suomi (NUTS 2006),Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	9.00	31.30	:	:	:	:	:	:	:
Länsi-Suomi,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	5.20	4.30	8.20	8.40	4.60	6.00	1.60	7.60	:	:
Pohjois-Suomi (NUTS 2006),Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	0.30	0.40	:	:	:	:	:	:	:
Helsinki-Uusimaa,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	3.90	1.20	5.50	5.90	3.90	5.60	1.80	6.00	:	:
Etelä-Suomi,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	12.90	7.80	25.80	25.80	15.30	21.60	6.60	24.20	:	:
Pohjois- ja Itä-Suomi,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	0.80	0.50	0.80	1.70	0.90	0.70	0.30	1.00	:	:
Åland,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	0.50	0.30	0.40	0.70	0.50	0.60	0.30	0.70	:	:
Åland,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	0.50	0.30	0.40	0.70	0.50	0.60	0.30	0.70	:	:
Extra-Regio NUTS 1,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Extra-Regio NUTS 2,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Sweden,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	283.44	208.89	379.45	394.45	374.38	407.57	292.53	422.16	402.15	439.83
Östra Sverige,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	133.50	66.97	163.82	170.29	147.38	176.91	132.20	182.64	:	:
Stockholm,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	13.50	5.76	15.04	15.30	12.91	15.92	11.57	15.65	:	:
Östra Mellansverige,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	120.00	61.21	148.78	154.99	134.47	160.99	120.63	166.99	:	:
Södra Sverige,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	146.50	138.80	207.91	215.04	220.94	220.96	154.32	228.93	:	:
Småland med öarna,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	21.30	18.33	24.18	23.86	28.50	27.01	20.33	28.73	:	:
Sydsverige,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	93.80	87.39	102.90	106.80	111.10	107.02	77.50	109.60	:	:
Västsverige,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	31.30	33.08	80.83	84.38	81.34	86.93	56.49	90.60	:	:
Norra Sverige,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	3.50	3.12	7.72	9.12	6.06	9.70	6.01	10.59	:	:
Norra Mellansverige,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	3.40	3.04	7.60	9.06	5.88	9.57	5.88	10.38	:	:
Mellersta Norrland,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	0.00	0.07	0.12	0.06	0.16	0.12	0.00 n	0.00 n	:	:
Övre Norrland,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	0.00	0.00	0.00	:	0.02	0.01	0.00 n	0.00 n	:	:
Extra-Regio NUTS 1,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Extra-Regio NUTS 2,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
European Free Trade Association,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.00 n	:	:	:	:	:	:
Iceland,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	0.02	:	:	0.00 n	0.00	0.00	0.00 n	0.00 n	0.00 n	0.00 n
Ísland,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.00 n	0.00	:	0.00 n	0.00 n	0.00 n	0.00 n
Norway,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	2.00	9.00	58.60	37.60	11.40	30.28	9.93	42.38	19.09	:
Norge,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Oslo og Akershus (statistical region 2016),Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Innlandet,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Sør-Østlandet (statistical region 2016),Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Agder og Rogaland (statistical region 2016),Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Vestlandet (statistical region 2016),Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Trøndelag,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Nord-Norge,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Switzerland,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	87.20	86.43	84.19	86.07	87.50	85.89	86.97	85.58 p	82.24	86.13 e
Schweiz/Suisse/Svizzera,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	85.91	87.50	85.86	86.97	85.58	:	:
Région lémanique,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	22.90	23.62	23.55	23.37	22.78	:	:
Espace Mittelland,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	29.01	29.97	29.22	29.93	29.38	:	:
Nordwestschweiz,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	10.86	10.89	10.52	10.57	10.57	:	:
Zürich,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	8.56	8.44	8.24	8.26	8.15	:	:
Ostschweiz,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	9.73	9.83	9.63	9.83	9.87	:	:
Zentralschweiz,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	4.70	4.58	4.45	4.80	4.61	:	:
Ticino,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.16	0.17	0.25	0.21	0.23	:	:
United Kingdom,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	1,992.00	1,615.00	1,936.00	1,832.00	1,823.00	1,792.00	1,747.70	1,815.80	1,415.13 p	:
North East (UK),Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	55.00	:	64.00	66.00	68.00	68.30	:	:	:
Tees Valley and Durham,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Northumberland and Tyne and Wear,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
North West (UK),Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	29.00	:	34.00	34.00	37.00	36.00	:	:	:
Cumbria,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Greater Manchester,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Lancashire,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Cheshire,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Merseyside,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Yorkshire and The Humber,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	208.00	:	239.00	232.00	233.00	230.00	:	:	:
East Yorkshire and Northern Lincolnshire,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
North Yorkshire,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
South Yorkshire,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
West Yorkshire,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
East Midlands (UK),Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	307.00	:	342.00	344.00	325.00	313.20	:	:	:
Derbyshire and Nottinghamshire,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Leicestershire, Rutland and Northamptonshire,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Lincolnshire,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
West Midlands (UK),Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	140.00	:	158.00	158.00	160.00	159.70	:	:	:
Herefordshire, Worcestershire and Warwickshire,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Shropshire and Staffordshire,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
West Midlands,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
East of England,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	428.00	:	472.00	468.00	457.00	446.30	:	:	:
East Anglia,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Bedfordshire and Hertfordshire,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Essex,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
London,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	2.00	:	:	0.00 n	0.00 n	0.00 n	:	:	:
Inner London (NUTS 2010),Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Outer London (NUTS 2010),Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Inner London - West,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Inner London - East,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Outer London - East and North East,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Outer London - South,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Outer London - West and North West,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
South East (UK),Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	196.00	:	223.00	224.00	214.00	209.20	:	:	:
Berkshire, Buckinghamshire and Oxfordshire,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Surrey, East and West Sussex,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Hampshire and Isle of Wight,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Kent,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
South West (UK),Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	142.00	:	161.00	157.00	158.00	156.20	:	:	:
Gloucestershire, Wiltshire and Bristol/Bath area,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Dorset and Somerset,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Cornwall and Isles of Scilly,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Devon,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Wales,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	15.00	:	22.00	21.00	21.00	22.20	:	:	:
West Wales and The Valleys,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
East Wales,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Scotland,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	87.00	:	110.00	110.00	109.00	99.80	:	:	:
Eastern Scotland (NUTS 2013),Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
South Western Scotland (NUTS 2013),Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
North Eastern Scotland,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Highlands and Islands,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Eastern Scotland,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
West Central Scotland,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Southern Scotland,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Northern Ireland (UK),Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	8.00	:	8.00	9.00	9.00	6.80	:	:	:
Northern Ireland (UK),Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Extra-Regio NUTS 1,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Extra-Regio NUTS 2,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Montenegro,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	: z	0.51	0.61	0.62	0.62 p	0.68 p	0.68	0.71 p	:	:
Crna Gora,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
North Macedonia,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	74.71	71.56	69.78	: z	73.30	69.78	67.44	65.38	66.28	61.07 e
Severna Makedonija,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Albania,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	73.20	:	70.00	69.60	70.50	68.10	65.10	57.30	53.90	53.70 p
Shqipëria,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	:	:	:	:	:
Serbia,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	603.27	631.64	604.75	576.27	580.00	539.80	632.97	566.11	574.89	594.07
Srbija - sever,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	302.50	359.37	328.07	:	:
Beogradski region,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	23.60	30.79	27.84	:	:
Region Vojvodine,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	278.80	328.59	300.22	:	:
Srbija - jug,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	237.40	273.59	238.04	:	:
Region Sumadije i Zapadne Srbije,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	110.90	125.33	114.19	:	:
Region Juzne i Istocne Srbije,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	:	:	126.50	148.27	123.86	:	:
Turkey,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	: z	: z	: z	: z	: z	: z	: z	: z
Istanbul,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.00 n	:	:	:	:	:	:
Istanbul,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.00 n	:	:	:	:	:	:
Bati Marmara,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.00 n	:	:	:	:	:	:
Tekirdag, Edirne, Kirklareli,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.00 n	:	:	:	:	:	:
Balikesir, Çanakkale,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.00 n	:	:	:	:	:	:
Ege,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.00 n	:	:	:	:	:	:
Izmir,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.00 n	:	:	:	:	:	:
Aydin, Denizli, Mugla,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.00 n	:	:	:	:	:	:
Manisa, Afyonkarahisar, Kütahya, Usak,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.00 n	:	:	:	:	:	:
Dogu Marmara,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.00 n	:	:	:	:	:	:
Bursa, Eskisehir, Bilecik,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.00 n	:	:	:	:	:	:
Kocaeli, Sakarya, Düzce, Bolu, Yalova,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.00 n	:	:	:	:	:	:
Bati Anadolu,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.00 n	:	:	:	:	:	:
Ankara,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.00 n	:	:	:	:	:	:
Konya, Karaman,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.00 n	:	:	:	:	:	:
Akdeniz,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha)	:	:	:	0.00 n	:	:	:	:	:	:
