,date,dateRelease,shapeId,comdty,param,value
258,2012-01-01,2021-09-23,France,Common wheat and spelt,Harvested production in EU standard humidity (1000 t),35090.12
259,2012-01-01,2021-09-23,Croatia,Common wheat and spelt,Harvested production in EU standard humidity (1000 t),1005.19
260,2012-01-01,2021-09-23,Italy,Common wheat and spelt,Harvested production in EU standard humidity (1000 t),3453.55
261,2012-01-01,2021-09-23,Cyprus,Common wheat and spelt,Harvested production in EU standard humidity (1000 t),0.0
262,2012-01-01,2021-09-23,Latvia,Common wheat and spelt,Harvested production in EU standard humidity (1000 t),1539.8
263,2012-01-01,2021-09-23,Lithuania,Common wheat and spelt,Harvested production in EU standard humidity (1000 t),2998.9
264,2012-01-01,2021-09-23,Luxembourg,Common wheat and spelt,Harvested production in EU standard humidity (1000 t),78.82
265,2012-01-01,2021-09-23,Hungary,Common wheat and spelt,Harvested production in EU standard humidity (1000 t),3942.3
266,2012-01-01,2021-09-23,Malta,Common wheat and spelt,Harvested production in EU standard humidity (1000 t),0.0
267,2012-01-01,2021-09-23,Netherlands,Common wheat and spelt,Harvested production in EU standard humidity (1000 t),1278.23
268,2012-01-01,2021-09-23,Austria,Common wheat and spelt,Harvested production in EU standard humidity (1000 t),1231.82
269,2012-01-01,2021-09-23,Poland,Common wheat and spelt,Harvested production in EU standard humidity (1000 t),8457.47
270,2012-01-01,2021-09-23,Portugal,Common wheat and spelt,Harvested production in EU standard humidity (1000 t),56.63
271,2012-01-01,2021-09-23,Romania,Common wheat and spelt,Harvested production in EU standard humidity (1000 t),5275.63
272,2012-01-01,2021-09-23,Slovenia,Common wheat and spelt,Harvested production in EU standard humidity (1000 t),188.07
273,2012-01-01,2021-09-23,Slovakia,Common wheat and spelt,Harvested production in EU standard humidity (1000 t),1246.69
274,2012-01-01,2021-09-23,Finland,Common wheat and spelt,Harvested production in EU standard humidity (1000 t),898.45
275,2012-01-01,2021-09-23,Sweden,Common wheat and spelt,Harvested production in EU standard humidity (1000 t),2289.3
276,2012-01-01,2021-09-23,Iceland,Common wheat and spelt,Harvested production in EU standard humidity (1000 t),0.0
277,2012-01-01,2021-09-23,Norway,Common wheat and spelt,Harvested production in EU standard humidity (1000 t),271.8
278,2012-01-01,2021-09-23,Switzerland,Common wheat and spelt,Harvested production in EU standard humidity (1000 t),518.12
279,2012-01-01,2021-09-23,United Kingdom,Common wheat and spelt,Harvested production in EU standard humidity (1000 t),13183.9
280,2012-01-01,2021-09-23,Montenegro,Common wheat and spelt,Harvested production in EU standard humidity (1000 t),1.46
281,2012-01-01,2021-09-23,North Macedonia,Common wheat and spelt,Harvested production in EU standard humidity (1000 t),214.96
282,2012-01-01,2021-09-23,Albania,Common wheat and spelt,Harvested production in EU standard humidity (1000 t),296.51
283,2012-01-01,2021-09-23,Serbia,Common wheat and spelt,Harvested production in EU standard humidity (1000 t),2399.22
284,2012-01-01,2021-09-23,Turkey,Common wheat and spelt,Harvested production in EU standard humidity (1000 t),16807.0
285,2012-01-01,2021-09-23,Bosnia and Herzegovina,Common wheat and spelt,Harvested production in EU standard humidity (1000 t),227.75
286,2012-01-01,2021-09-23,Kosovo (under United Nations Security Council Resolution 1244/99),Common wheat and spelt,Harvested production in EU standard humidity (1000 t),345.0
287,2012-01-01,2021-09-23,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Common wheat and spelt,Yield in EU standard humidity (tonne/ha),
288,2012-01-01,2021-09-23,European Union - 27 countries (from 2020),Common wheat and spelt,Yield in EU standard humidity (tonne/ha),
289,2012-01-01,2021-09-23,European Union - 28 countries (2013-2020),Common wheat and spelt,Yield in EU standard humidity (tonne/ha),
290,2012-01-01,2021-09-23,Belgium,Common wheat and spelt,Yield in EU standard humidity (tonne/ha),8.21
291,2012-01-01,2021-09-23,Bulgaria,Common wheat and spelt,Yield in EU standard humidity (tonne/ha),3.9
292,2012-01-01,2021-09-23,Czechia,Common wheat and spelt,Yield in EU standard humidity (tonne/ha),4.32
293,2012-01-01,2021-09-23,Denmark,Common wheat and spelt,Yield in EU standard humidity (tonne/ha),7.28
294,2012-01-01,2021-09-23,Germany (until 1990 former territory of the FRG),Common wheat and spelt,Yield in EU standard humidity (tonne/ha),7.34
295,2012-01-01,2021-09-23,Estonia,Common wheat and spelt,Yield in EU standard humidity (tonne/ha),3.9
296,2012-01-01,2021-09-23,Ireland,Common wheat and spelt,Yield in EU standard humidity (tonne/ha),6.67
297,2012-01-01,2021-09-23,Greece,Common wheat and spelt,Yield in EU standard humidity (tonne/ha),3.06
298,2012-01-01,2021-09-23,Spain,Common wheat and spelt,Yield in EU standard humidity (tonne/ha),2.77
299,2012-01-01,2021-09-23,France,Common wheat and spelt,Yield in EU standard humidity (tonne/ha),7.12
300,2012-01-01,2021-09-23,Croatia,Common wheat and spelt,Yield in EU standard humidity (tonne/ha),5.36
301,2012-01-01,2021-09-23,Italy,Common wheat and spelt,Yield in EU standard humidity (tonne/ha),5.83
302,2012-01-01,2021-09-23,Cyprus,Common wheat and spelt,Yield in EU standard humidity (tonne/ha),2.25
303,2012-01-01,2021-09-23,Latvia,Common wheat and spelt,Yield in EU standard humidity (tonne/ha),4.37
304,2012-01-01,2021-09-23,Lithuania,Common wheat and spelt,Yield in EU standard humidity (tonne/ha),4.78
305,2012-01-01,2021-09-23,Luxembourg,Common wheat and spelt,Yield in EU standard humidity (tonne/ha),5.83
306,2012-01-01,2021-09-23,Hungary,Common wheat and spelt,Yield in EU standard humidity (tonne/ha),3.71
307,2012-01-01,2021-09-23,Malta,Common wheat and spelt,Yield in EU standard humidity (tonne/ha),
308,2012-01-01,2021-09-23,Netherlands,Common wheat and spelt,Yield in EU standard humidity (tonne/ha),8.54
309,2012-01-01,2021-09-23,Austria,Common wheat and spelt,Yield in EU standard humidity (tonne/ha),4.19
310,2012-01-01,2021-09-23,Poland,Common wheat and spelt,Yield in EU standard humidity (tonne/ha),4.05
311,2012-01-01,2021-09-23,Portugal,Common wheat and spelt,Yield in EU standard humidity (tonne/ha),1.11
312,2012-01-01,2021-09-23,Romania,Common wheat and spelt,Yield in EU standard humidity (tonne/ha),2.65
313,2012-01-01,2021-09-23,Slovenia,Common wheat and spelt,Yield in EU standard humidity (tonne/ha),5.44
314,2012-01-01,2021-09-23,Slovakia,Common wheat and spelt,Yield in EU standard humidity (tonne/ha),3.3
315,2012-01-01,2021-09-23,Finland,Common wheat and spelt,Yield in EU standard humidity (tonne/ha),3.95
316,2012-01-01,2021-09-23,Sweden,Common wheat and spelt,Yield in EU standard humidity (tonne/ha),6.25
317,2012-01-01,2021-09-23,Iceland,Common wheat and spelt,Yield in EU standard humidity (tonne/ha),
318,2012-01-01,2021-09-23,Norway,Common wheat and spelt,Yield in EU standard humidity (tonne/ha),4.05
319,2012-01-01,2021-09-23,Switzerland,Common wheat and spelt,Yield in EU standard humidity (tonne/ha),5.81
320,2012-01-01,2021-09-23,United Kingdom,Common wheat and spelt,Yield in EU standard humidity (tonne/ha),6.64
321,2012-01-01,2021-09-23,Montenegro,Common wheat and spelt,Yield in EU standard humidity (tonne/ha),2.83
322,2012-01-01,2021-09-23,North Macedonia,Common wheat and spelt,Yield in EU standard humidity (tonne/ha),2.7
323,2012-01-01,2021-09-23,Albania,Common wheat and spelt,Yield in EU standard humidity (tonne/ha),
324,2012-01-01,2021-09-23,Serbia,Common wheat and spelt,Yield in EU standard humidity (tonne/ha),3.98
325,2012-01-01,2021-09-23,Turkey,Common wheat and spelt,Yield in EU standard humidity (tonne/ha),2.6
326,2012-01-01,2021-09-23,Bosnia and Herzegovina,Common wheat and spelt,Yield in EU standard humidity (tonne/ha),3.73
327,2012-01-01,2021-09-23,Kosovo (under United Nations Security Council Resolution 1244/99),Common wheat and spelt,Yield in EU standard humidity (tonne/ha),3.35
328,2012-01-01,2021-09-23,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Common wheat and spelt,Main area (1000 ha),
329,2012-01-01,2021-09-23,European Union - 27 countries (from 2020),Common wheat and spelt,Main area (1000 ha),
330,2012-01-01,2021-09-23,European Union - 28 countries (2013-2020),Common wheat and spelt,Main area (1000 ha),
331,2012-01-01,2021-09-23,Belgium,Common wheat and spelt,Main area (1000 ha),
332,2012-01-01,2021-09-23,Bulgaria,Common wheat and spelt,Main area (1000 ha),
333,2012-01-01,2021-09-23,Czechia,Common wheat and spelt,Main area (1000 ha),
334,2012-01-01,2021-09-23,Denmark,Common wheat and spelt,Main area (1000 ha),
335,2012-01-01,2021-09-23,Germany (until 1990 former territory of the FRG),Common wheat and spelt,Main area (1000 ha),
336,2012-01-01,2021-09-23,Estonia,Common wheat and spelt,Main area (1000 ha),
337,2012-01-01,2021-09-23,Ireland,Common wheat and spelt,Main area (1000 ha),
338,2012-01-01,2021-09-23,Greece,Common wheat and spelt,Main area (1000 ha),
339,2012-01-01,2021-09-23,Spain,Common wheat and spelt,Main area (1000 ha),
340,2012-01-01,2021-09-23,France,Common wheat and spelt,Main area (1000 ha),
341,2012-01-01,2021-09-23,Croatia,Common wheat and spelt,Main area (1000 ha),
342,2012-01-01,2021-09-23,Italy,Common wheat and spelt,Main area (1000 ha),
343,2012-01-01,2021-09-23,Cyprus,Common wheat and spelt,Main area (1000 ha),
344,2012-01-01,2021-09-23,Latvia,Common wheat and spelt,Main area (1000 ha),
345,2012-01-01,2021-09-23,Lithuania,Common wheat and spelt,Main area (1000 ha),
346,2012-01-01,2021-09-23,Luxembourg,Common wheat and spelt,Main area (1000 ha),
347,2012-01-01,2021-09-23,Hungary,Common wheat and spelt,Main area (1000 ha),
348,2012-01-01,2021-09-23,Malta,Common wheat and spelt,Main area (1000 ha),
349,2012-01-01,2021-09-23,Netherlands,Common wheat and spelt,Main area (1000 ha),
350,2012-01-01,2021-09-23,Austria,Common wheat and spelt,Main area (1000 ha),
351,2012-01-01,2021-09-23,Poland,Common wheat and spelt,Main area (1000 ha),
352,2012-01-01,2021-09-23,Portugal,Common wheat and spelt,Main area (1000 ha),
353,2012-01-01,2021-09-23,Romania,Common wheat and spelt,Main area (1000 ha),
354,2012-01-01,2021-09-23,Slovenia,Common wheat and spelt,Main area (1000 ha),
355,2012-01-01,2021-09-23,Slovakia,Common wheat and spelt,Main area (1000 ha),
356,2012-01-01,2021-09-23,Finland,Common wheat and spelt,Main area (1000 ha),
357,2012-01-01,2021-09-23,Sweden,Common wheat and spelt,Main area (1000 ha),
358,2012-01-01,2021-09-23,Iceland,Common wheat and spelt,Main area (1000 ha),
359,2012-01-01,2021-09-23,Norway,Common wheat and spelt,Main area (1000 ha),
360,2012-01-01,2021-09-23,Switzerland,Common wheat and spelt,Main area (1000 ha),
361,2012-01-01,2021-09-23,United Kingdom,Common wheat and spelt,Main area (1000 ha),
362,2012-01-01,2021-09-23,Montenegro,Common wheat and spelt,Main area (1000 ha),
363,2012-01-01,2021-09-23,North Macedonia,Common wheat and spelt,Main area (1000 ha),
364,2012-01-01,2021-09-23,Albania,Common wheat and spelt,Main area (1000 ha),
365,2012-01-01,2021-09-23,Serbia,Common wheat and spelt,Main area (1000 ha),
366,2012-01-01,2021-09-23,Turkey,Common wheat and spelt,Main area (1000 ha),
367,2012-01-01,2021-09-23,Bosnia and Herzegovina,Common wheat and spelt,Main area (1000 ha),
368,2012-01-01,2021-09-23,Kosovo (under United Nations Security Council Resolution 1244/99),Common wheat and spelt,Main area (1000 ha),
369,2012-01-01,2021-09-23,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Common wheat and spelt,EU standard humidity (%),14.0
370,2012-01-01,2021-09-23,European Union - 27 countries (from 2020),Common wheat and spelt,EU standard humidity (%),14.0
371,2012-01-01,2021-09-23,European Union - 28 countries (2013-2020),Common wheat and spelt,EU standard humidity (%),14.0
372,2012-01-01,2021-09-23,Belgium,Common wheat and spelt,EU standard humidity (%),14.0
373,2012-01-01,2021-09-23,Bulgaria,Common wheat and spelt,EU standard humidity (%),14.0
374,2012-01-01,2021-09-23,Czechia,Common wheat and spelt,EU standard humidity (%),14.0
375,2012-01-01,2021-09-23,Denmark,Common wheat and spelt,EU standard humidity (%),14.0
376,2012-01-01,2021-09-23,Germany (until 1990 former territory of the FRG),Common wheat and spelt,EU standard humidity (%),14.0
377,2012-01-01,2021-09-23,Estonia,Common wheat and spelt,EU standard humidity (%),14.0
378,2012-01-01,2021-09-23,Ireland,Common wheat and spelt,EU standard humidity (%),14.0
379,2012-01-01,2021-09-23,Greece,Common wheat and spelt,EU standard humidity (%),14.0
380,2012-01-01,2021-09-23,Spain,Common wheat and spelt,EU standard humidity (%),14.0
381,2012-01-01,2021-09-23,France,Common wheat and spelt,EU standard humidity (%),14.0
382,2012-01-01,2021-09-23,Croatia,Common wheat and spelt,EU standard humidity (%),14.0
383,2012-01-01,2021-09-23,Italy,Common wheat and spelt,EU standard humidity (%),14.0
384,2012-01-01,2021-09-23,Cyprus,Common wheat and spelt,EU standard humidity (%),14.0
385,2012-01-01,2021-09-23,Latvia,Common wheat and spelt,EU standard humidity (%),14.0
386,2012-01-01,2021-09-23,Lithuania,Common wheat and spelt,EU standard humidity (%),14.0
387,2012-01-01,2021-09-23,Luxembourg,Common wheat and spelt,EU standard humidity (%),14.0
388,2012-01-01,2021-09-23,Hungary,Common wheat and spelt,EU standard humidity (%),14.0
389,2012-01-01,2021-09-23,Malta,Common wheat and spelt,EU standard humidity (%),14.0
390,2012-01-01,2021-09-23,Netherlands,Common wheat and spelt,EU standard humidity (%),14.0
391,2012-01-01,2021-09-23,Austria,Common wheat and spelt,EU standard humidity (%),14.0
392,2012-01-01,2021-09-23,Poland,Common wheat and spelt,EU standard humidity (%),14.0
393,2012-01-01,2021-09-23,Portugal,Common wheat and spelt,EU standard humidity (%),14.0
394,2012-01-01,2021-09-23,Romania,Common wheat and spelt,EU standard humidity (%),14.0
395,2012-01-01,2021-09-23,Slovenia,Common wheat and spelt,EU standard humidity (%),14.0
396,2012-01-01,2021-09-23,Slovakia,Common wheat and spelt,EU standard humidity (%),14.0
397,2012-01-01,2021-09-23,Finland,Common wheat and spelt,EU standard humidity (%),14.0
398,2012-01-01,2021-09-23,Sweden,Common wheat and spelt,EU standard humidity (%),14.0
399,2012-01-01,2021-09-23,Iceland,Common wheat and spelt,EU standard humidity (%),14.0
400,2012-01-01,2021-09-23,Norway,Common wheat and spelt,EU standard humidity (%),14.0
401,2012-01-01,2021-09-23,Switzerland,Common wheat and spelt,EU standard humidity (%),14.0
402,2012-01-01,2021-09-23,United Kingdom,Common wheat and spelt,EU standard humidity (%),14.0
403,2012-01-01,2021-09-23,Montenegro,Common wheat and spelt,EU standard humidity (%),14.0
404,2012-01-01,2021-09-23,North Macedonia,Common wheat and spelt,EU standard humidity (%),14.0
405,2012-01-01,2021-09-23,Albania,Common wheat and spelt,EU standard humidity (%),14.0
406,2012-01-01,2021-09-23,Serbia,Common wheat and spelt,EU standard humidity (%),14.0
407,2012-01-01,2021-09-23,Turkey,Common wheat and spelt,EU standard humidity (%),14.0
408,2012-01-01,2021-09-23,Bosnia and Herzegovina,Common wheat and spelt,EU standard humidity (%),14.0
409,2012-01-01,2021-09-23,Kosovo (under United Nations Security Council Resolution 1244/99),Common wheat and spelt,EU standard humidity (%),14.0
410,2012-01-01,2021-09-23,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha),21278.57
411,2012-01-01,2021-09-23,European Union - 27 countries (from 2020),Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha),19466.7
412,2012-01-01,2021-09-23,European Union - 28 countries (2013-2020),Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha),21458.7
413,2012-01-01,2021-09-23,Belgium,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha),205.3
414,2012-01-01,2021-09-23,Bulgaria,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha),1166.3
415,2012-01-01,2021-09-23,Czechia,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha),746.0
416,2012-01-01,2021-09-23,Denmark,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha),583.2
417,2012-01-01,2021-09-23,Germany (until 1990 former territory of the FRG),Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha),2892.7
418,2012-01-01,2021-09-23,Estonia,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha),63.5
419,2012-01-01,2021-09-23,Ireland,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha),84.55
420,2012-01-01,2021-09-23,Greece,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha),162.53
421,2012-01-01,2021-09-23,Spain,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha),1685.18
422,2012-01-01,2021-09-23,France,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha),4817.91
423,2012-01-01,2021-09-23,Croatia,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha),180.13
424,2012-01-01,2021-09-23,Italy,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha),593.49
425,2012-01-01,2021-09-23,Cyprus,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha),0.0
426,2012-01-01,2021-09-23,Latvia,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha),257.1
427,2012-01-01,2021-09-23,Lithuania,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha),436.2
428,2012-01-01,2021-09-23,Luxembourg,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha),12.7
429,2012-01-01,2021-09-23,Hungary,Common winter wheat and spelt,Area (cultivation/harvested/production) (1000 ha),1040.5
